0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
4,Precision,1.0,0.7,0.6,0.6842105263157895,0.6363636363636364,0.5714285714285714,0.8181818181818182
5,Recall,0.9971777986829727,0.5833333333333334,1.0,0.6190476190476191,0.7777777777777778,0.8421052631578947,0.6428571428571429
6,Specificity,1.0,0.9986313868613139,0.9990913221263062,0.9972514887769125,0.9981776765375854,0.994508009153318,0.9990867579908675
7,F1,0.9985869053226566,0.6363636363636365,0.7499999999999999,0.6500000000000001,0.7000000000000001,0.6808510638297872,0.7200000000000001
8,TP,2120.0,7.0,3.0,13.0,7.0,16.0,9.0
9,FP,0.0,3.0,2.0,6.0,4.0,12.0,2.0
10,FN,6.0,5.0,0.0,8.0,2.0,3.0,5.0
11,TN,78.0,2189.0,2199.0,2177.0,2191.0,2173.0,2188.0
12,Micro F1,0.9972776769509982,0.9963702359346642,0.9990925589836661,0.9936479128856625,0.9972776769509982,0.9931941923774955,0.9968239564428312
13,Macro F1,0.9807749341428098,0.8172698254777598,0.8747727272727273,0.8233974358974359,0.8493163172288059,0.8387057428756823,0.8592014601870865
14,Weighted F1,0.9973261668906894,0.9962060742385533,0.9992057828741132,0.9934905649402019,0.9974131727016595,0.9938387895242344,0.9966344807710701
15,Log-Loss,0.09402570706418614,0.12536869780017157,0.0313426279422341,0.21939549324561383,0.09402715823919558,0.23506862118549215,0.10969738382905506
16,ROC AUC,0.9985888993414864,0.7909823600973237,0.9995456610631531,0.8081495539122658,0.8879777271576815,0.9183066361556063,0.8209719504240051
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9621525232517637,0.8564168164845802,0.9987945998071359,0.8514869835476605,0.7990314769975787,0.8506341217008533,0.7758379135682725
2,Accuracy,0.9932692307692308,0.9966346153846154,0.9975961538461539,0.9947115384615385,0.9951923076923077,0.99375,0.9923076923076923
3,Error Rate,0.006730769230769207,0.0033653846153846034,0.0024038461538461453,0.00528846153846152,0.004807692307692291,0.006249999999999978,0.007692307692307665
4,Precision,0.9964699949571356,0.7692307692307693,0.5454545454545454,0.6666666666666666,0.6923076923076923,0.7916666666666666,0.5555555555555556
5,Recall,0.9964699949571356,0.7142857142857143,1.0,0.7058823529411765,0.6,0.7037037037037037,0.5555555555555556
6,Specificity,0.9278350515463918,0.9985479186834463,0.997589199614272,0.9970916141541445,0.9980629539951574,0.997564539698003,0.9961202715809894
7,F1,0.9964699949571356,0.7407407407407408,0.7058823529411764,0.6857142857142857,0.6428571428571429,0.7450980392156864,0.5555555555555556
8,TP,1976.0,10.0,6.0,12.0,9.0,19.0,10.0
9,FP,7.0,3.0,5.0,6.0,4.0,5.0,8.0
10,FN,7.0,4.0,0.0,5.0,6.0,8.0,8.0
11,TN,90.0,2063.0,2069.0,2057.0,2061.0,2048.0,2054.0
12,Micro F1,0.9932692307692308,0.9966346153846154,0.9975961538461539,0.9947115384615385,0.9951923076923077,0.99375,0.9923076923076923
13,Macro F1,0.9621525232517637,0.8695235278830731,0.8523377490025699,0.8415238095238096,0.8202185036647767,0.8709671262031219,0.7758379135682725
14,Weighted F1,0.9932692307692308,0.9965727005831047,0.997948210086686,0.994786446886447,0.9950217679223005,0.9935684580476144,0.9923076923076923
15,Log-Loss,0.2324752243801745,0.11623741997916705,0.08302782690466656,0.18265929708105805,0.16605334727828347,0.2158692745773999,0.2656859707201993
16,ROC AUC,0.9621525232517637,0.8564168164845803,0.998794599807136,0.8514869835476606,0.7990314769975787,0.8506341217008534,0.7758379135682725
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9903588204458789,0.8160307665565791,0.9992850333651097,0.806882118841773,0.7765787370103917,0.8168719923002887,0.850544244543455
2,Accuracy,0.9909652876842606,0.9938183547313362,0.9985734664764622,0.9909652876842606,0.9938183547313362,0.9895387541607228,0.992867332382311
3,Error Rate,0.00903471231573938,0.006181645268663827,0.0014265335235378318,0.00903471231573938,0.006181645268663827,0.010461245839277211,0.007132667617689048
4,Precision,0.9994972347913524,0.4375,0.625,0.5416666666666666,0.6666666666666666,0.5517241379310345,0.5454545454545454
5,Recall,0.9910269192422732,0.6363636363636364,1.0,0.6190476190476191,0.5555555555555556,0.64,0.7058823529411765
6,Specificity,0.9896907216494846,0.995697896749522,0.9985700667302193,0.994716618635927,0.9976019184652278,0.9937439846005774,0.9952061361457335
7,F1,0.9952440550688361,0.5185185185185185,0.7692307692307693,0.5777777777777778,0.606060606060606,0.5925925925925927,0.6153846153846153
8,TP,1988.0,7.0,5.0,13.0,10.0,16.0,12.0
9,FP,1.0,9.0,3.0,11.0,5.0,13.0,10.0
10,FN,18.0,4.0,0.0,8.0,8.0,9.0,5.0
11,TN,96.0,2083.0,2095.0,2071.0,2080.0,2065.0,2076.0
12,Micro F1,0.9909652876842606,0.9938183547313362,0.9985734664764622,0.9909652876842606,0.9938183547313362,0.9895387541607228,0.992867332382311
13,Macro F1,0.9525983308519536,0.7577038632315014,0.8842576455264268,0.7866057838660578,0.8014726706315491,0.7936469706700922,0.8058924516807886
14,Weighted F1,0.9913100224972358,0.9943870312522897,0.9987375561716058,0.9912631878355991,0.993539592870322,0.9899211685745649,0.9933202754072662
15,Log-Loss,0.3120482886831837,0.21350988564465656,0.04927186304185674,0.31205209085831537,0.21350836477460383,0.36132357368265794,0.24635741412171383
16,ROC AUC,0.9903588204458789,0.8160307665565791,0.9992850333651097,0.8068821188417731,0.7765787370103917,0.8168719923002888,0.850544244543455
0,CV,ACTIVITIES,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
1,Balanced Accuracy,0.9829203725646063,0.8564869760759573,0.9995655951346656,0.8126227937714128,0.8111910994764397,0.7910393708934762,0.8040271712760796
2,Accuracy,0.9969670710571924,0.9961005199306759,0.9991334488734835,0.9913344887348353,0.9948006932409013,0.9878682842287695,0.9939341421143848
3,Error Rate,0.0030329289428076,0.0038994800693240572,0.0008665511265164572,0.008665511265164683,0.005199306759098743,0.012131715771230511,0.0060658578856152
4,Precision,0.9981710105166895,0.8333333333333334,0.75,0.6296296296296297,0.625,0.5882352941176471,0.6111111111111112
5,Recall,0.9986276303751144,0.7142857142857143,1.0,0.6296296296296297,0.625,0.5882352941176471,0.6111111111111112
6,Specificity,0.9672131147540983,0.9986882378662003,0.9991311902693311,0.995615957913196,0.9973821989528796,0.9938434476693052,0.996943231441048
7,F1,0.9983992682369084,0.7692307692307692,0.8571428571428571,0.6296296296296297,0.625,0.5882352941176471,0.6111111111111112
8,TP,2183.0,15.0,6.0,17.0,10.0,20.0,11.0
9,FP,4.0,3.0,2.0,10.0,6.0,14.0,7.0
10,FN,3.0,6.0,0.0,10.0,6.0,14.0,7.0
11,TN,118.0,2284.0,2300.0,2271.0,2286.0,2260.0,2283.0
12,Micro F1,0.9969670710571924,0.9961005199306759,0.9991334488734835,0.9913344887348353,0.9948006932409013,0.9878682842287695,0.9939341421143848
13,Macro F1,0.9847963419373842,0.8836322078620527,0.9283541317439622,0.8126227937714128,0.8111910994764397,0.7910393708934762,0.8040271712760796
14,Weighted F1,0.996961177241638,0.9959518178873944,0.9991951570837099,0.9913344887348353,0.9948006932409013,0.9878682842287695,0.9939341421143848
15,Log-Loss,0.10475504036139421,0.1346843095088774,0.02993030848556501,0.2992996203953717,0.17957977223722343,0.41901946855351996,0.20950973427676048
16,ROC AUC,0.9829203725646063,0.8564869760759574,0.9995655951346656,0.8126227937714129,0.8111910994764399,0.7910393708934762,0.8040271712760796
